Open,High,Low,Close,SMA_5,SMA_10,SMA_15,SMA_20,EMA_5,EMA_10,EMA_15,EMA_20,TMA,bb_middle_band,bb_lower_band,Highest High,lowest_low,GoogleTrends
64519.0,65816.0,64500.0,65749.0,64545.0,63874.0,6.317.193.333.333.330,62224.7,6.463.028.045.692.950,6.385.360.397.368.220,6.319.009.805.104.450,6.268.865.112.775.440,59.957.725,62224.7,5.822.200.230.469.490,65749.0,61302.0,30
65752.0,66173.0,65615.0,65840.0,64842.2,64244.8,63.440.333.333.333.300,62585.7,65.033.520.304.619.700,6.421.476.688.755.810,6.352.133.579.466.390,6.298.877.959.177.780,60.122.415,62585.7,5.864.671.393.249.460,65840.0,61307.0,30
65842.0,66594.0,65842.0,66191.0,65250.4,64619.3,6.374.713.333.333.330,62960.4,6.541.934.686.974.640,6.457.408.199.891.120,6.385.504.382.033.090,6.329.375.296.398.940,6.031.156.499.999.990,62960.4,5.914.867.454.293.960,66191.0,61307.0,30
66195.0,66242.0,65876.0,66034.0,65667.0,64827.3,64.011.333.333.333.300,63273.0,6.562.423.124.649.760,64.839.521.635.472.800,6.412.741.334.278.950,6.355.472.887.218.090,6.052.165.499.999.990,63273.0,595.303.626.945.692,66191.0,61307.0,30
66025.0,66025.0,64165.0,64302.0,65623.2,64892.3,6.418.713.333.333.330,63476.75,6.518.348.749.766.510,6.474.179.042.902.320,6.414.923.667.494.080,63.625.897.551.020.800,6.074.013.249.999.990,63476.75,5.998.426.911.243.550,66191.0,61665.0,30
64310.0,64901.0,64284.0,64671.0,65407.6,64976.3,64385.2,63730.85,6.501.265.833.177.670,6.472.891.944.192.800,6.421.445.709.057.320,637.254.311.175.903,6.097.313.249.999.990,63730.85,6.069.745.551.361.950,66191.0,61665.0,30
64687.0,65594.0,64687.0,64836.0,65206.8,65024.5,6.456.546.666.666.660,63881.95,649.537.722.211.845,6.474.838.863.430.470,6.429.214.995.425.160,638.311.995.825.817,612.087.325,63881.95,6.094.604.029.600.640,66191.0,62448.0,30
64835.0,65132.0,64163.0,64578.0,64884.2,65067.3,64707.6,64031.4,6.482.851.481.412.300,6.471.740.888.261.300,6.432.788.120.997.010,6.390.232.343.185.960,6.145.055.249.999.990,64031.4,6.127.901.961.931.060,66191.0,63366.0,30
64579.0,65387.0,64264.0,64954.0,64668.2,65167.6,6.477.426.666.666.660,64175.55,6.487.034.320.941.530,6.476.042.544.941.060,644.061.460.587.239,6.400.248.310.501.580,616.979.375,64175.55,6.154.989.096.082.440,66191.0,63456.0,30
64957.0,65327.0,63933.0,63993.0,64606.4,65114.8,64797.0,64291.95,64.577.895.472.943.500,64.620.893.549.517.700,6.435.450.280.138.340,640.015.799.521.572,619.486.725,64291.95,6.192.848.174.550.520,66191.0,63456.0,30
64022.0,64815.0,63938.0,64199.0,64512.0,64959.8,6.482.153.333.333.330,64416.9,6.445.159.698.196.230,6.454.418.563.142.360,6.433.506.495.121.040,64.020.381.861.475.500,622.026.575,64416.9,6.237.199.922.979.020,66191.0,63574.0,30
64200.0,64835.0,63740.0,64835.0,64511.8,64859.3,64853.6,64552.05,6.457.939.798.797.490,645.970.609.711.648,6.439.755.683.230.910,6.409.796.454.133.500,624.560.175,64552.05,6.279.154.865.379.060,66191.0,63574.0,30
64850.0,65302.0,64587.0,64965.0,64589.2,64736.7,6.490.793.333.333.330,64678.0,64.707.931.991.983.200,64.663.958.976.407.500,64.468.487.228.270.500,64.180.539.346.922.100,627.077.625,64678.0,6.320.052.661.614.320,66191.0,63740.0,30
64965.0,66292.0,64935.0,66125.0,64823.4,64745.8,6.505.286.666.666.660,64786.55,65.180.287.994.655.500,64.929.602.798.878.900,6.467.555.132.473.670,64.365.726.075.786.700,62950.58,64786.55,6.322.139.128.919.610,66191.0,63740.0,30
66125.0,67094.0,66125.0,66968.0,65418.4,65012.4,65216.0,64952.35,6.577.619.199.643.700,6.530.022.047.181.000,6.496.210.740.914.460,64.613.561.687.616.500,631.885.475,64952.35,632.104.925.689.783,66968.0,63740.0,30
66971.0,67110.0,66251.0,66713.0,65921.2,65216.6,6.528.026.666.666.660,65096.45,6.608.846.133.095.800,6.555.708.947.693.540,6.518.096.898.300.150,6.481.350.819.355.780,63.420.115.000.000.000,65096.45,6.327.450.033.274.630,66968.0,63740.0,30
66712.0,68016.0,66712.0,67976.0,66549.4,65530.6,6.542.266.666.666.660,65277.55,6.671.764.088.730.530,6.599.689.139.021.990,6.553.034.786.012.630,6.511.469.788.940.940,6.364.262.999.999.990,65277.55,6.310.121.661.790.840,67976.0,63740.0,30
67979.0,68456.0,67661.0,67814.0,67119.2,65854.2,6.553.086.666.666.660,65460.75,6.708.309.392.487.020,6.632.727.477.381.620,6.581.580.437.761.050,6.537.177.428.089.420,638.578.875,65460.75,6.308.701.455.770.520,67976.0,63740.0,30
67814.0,67819.0,67158.0,67748.0,67443.8,66133.6,6.564.513.333.333.330,65650.6,6.730.472.928.324.680,6.658.558.845.130.420,6.605.732.883.040.920,6.559.808.149.223.760,640.668.775,65650.6,6.318.465.568.594.770,67976.0,63740.0,30
68536.0,69112.0,68536.0,69052.0,68224.6,67072.9,6.621.926.666.666.660,66016.35,6.816.010.190.366.520,6.732.372.450.045.980,6.670.243.926.078.200,6.617.992.158.434.870,64.457.315,66016.35,6.297.263.455.502.030,69052.0,63740.0,30
69052.0,69052.0,68282.0,68590.0,68347.4,67448.4,6.646.953.333.333.330,66153.85,6.830.340.126.911.010,6.755.395.640.946.710,6.693.838.435.318.430,6.640.945.286.202.980,646.357.225,66153.85,6.291.238.525.238.850,69052.0,63740.0,30
68590.0,69488.0,67279.0,67461.0,68276.8,67698.0,6.666.173.333.333.330,66217.35,6.802.260.084.607.340,6.753.705.524.410.940,6.700.371.130.903.620,6.650.960.020.850.310,6.479.857.000.000.000,66217.35,6.292.608.627.461.910,69052.0,63740.0,30
67458.0,67458.0,66452.0,66662.0,68059.6,67751.7,66775.6,66248.75,6.756.906.723.071.560,6.737.795.429.063.500,6.696.099.739.540.670,6.652.411.447.436.000,64.947.357.500.000.000,66248.75,6.295.310.251.429.890,69052.0,63740.0,30
66661.0,67398.0,66661.0,66989.0,67750.8,67753.8,6.697.533.333.333.330,66383.1,6.737.571.148.714.370,6.730.723.532.870.130,669.644.977.209.809,6.656.838.928.632.570,65.092.675,66383.1,6.319.865.035.210.030,69052.0,63740.0,32
67000.0,67035.0,65594.0,65855.0,67111.4,67668.0,6.708.573.333.333.330,66442.3,6.686.880.765.809.580,6.704.319.254.166.470,6.682.581.050.585.820,6.650.044.744.953.270,652.282.475,66442.3,6.334.452.311.326.200,69052.0,64587.0,32
65860.0,66801.0,65860.0,66786.0,66750.6,67549.0,67215.8,66539.8,6.684.120.510.539.720,6.699.643.026.136.200,66.820.834.192.626,6.652.764.293.052.960,65361.14,66539.8,6.352.885.618.783.600,69052.0,64935.0,32
66786.0,66892.0,66119.0,66341.0,66526.6,67401.7,6.730.753.333.333.330,66627.95,6.667.447.007.026.480,668.772.611.229.326,6.676.085.491.854.770,6.650.986.741.333.630,65.490.967.500.000.000,66627.95,6.375.168.968.667.490,69052.0,65594.0,32
66343.0,66641.0,65668.0,65742.0,66342.6,67201.1,67282.0,66667.35,663.636.467.135.099,6.667.085.000.967.210,6.663.349.805.372.920,6.643.673.718.349.480,6.561.555.750.000.000,66667.35,6.386.320.597.552.320,69052.0,65594.0,32
65748.0,65810.0,64496.0,64718.0,65888.4,66819.6,67132.0,66703.6,658.150.978.090.066,6.631.578.637.154.990,6.639.406.079.701.310,6.627.304.792.792.380,6.573.614.000.000.000,66703.6,6.402.264.290.224.390,69052.0,64496.0,32
64718.0,65068.0,64203.0,64585.0,65634.4,66372.9,6.699.013.333.333.330,66722.9,6.540.506.520.600.440,6.600.109.794.035.900,6.616.792.819.738.640,6.611.228.145.859.770,65851.44,66722.9,6.410.963.959.200.220,69052.0,64203.0,32
64586.0,65725.0,64472.0,64675.0,65212.2,65981.4,6.677.006.666.666.660,66714.9,6.516.171.013.733.620,657.599.892.239.301,6.598.131.217.271.310,659.753.975.101.599,6.595.958.249.999.990,66714.9,6.407.770.081.146.510,69052.0,64203.0,32
64674.0,65651.0,64674.0,65534.0,65050.8,65788.7,6.661.806.666.666.660,66743.35,6.528.580.675.822.410,6.571.890.027.412.460,6.592.539.815.112.400,6.593.335.965.204.940,66062.85,66743.35,6.417.079.156.334.420,69052.0,64203.0,32
65511.0,65549.0,64699.0,64699.0,64842.2,65592.4,66414.8,66672.05,65.090.204.505.482.800,6.553.346.386.064.740,6.577.209.838.223.350,6.581.580.158.994.940,6.615.712.500.000.000,66672.05,6.395.964.807.734.750,69052.0,64203.0,32
64702.0,66318.0,64537.0,66235.0,65145.6,65517.0,66261.6,66635.4,6.547.180.300.365.520,6.566.101.588.598.420,6.582.996.108.445.430,6.585.572.524.804.950,662.412.775,66635.4,6.392.017.688.577.740,68590.0,64203.0,32
66232.0,66554.0,65531.0,65783.0,65385.2,65509.8,6.604.366.666.666.660,66588.9,6.557.553.533.577.010,6.568.319.481.580.520,6.582.409.094.889.750,6.584.879.903.394.950,66315.9,66588.9,6.384.884.519.032.760,67461.0,64203.0,32
65783.0,66205.0,64152.0,64210.0,65292.2,65252.2,6.575.166.666.666.660,66400.6,6.512.035.689.051.340,6.541.534.121.293.150,6.562.232.958.028.530,656.927.229.354.782,663.720.525,66400.6,6.355.225.020.406.410,66989.0,64152.0,32
64232.0,65136.0,63672.0,64884.0,65162.2,65106.5,6.557.986.666.666.660,66254.1,6.504.157.126.034.220,653.187.337.196.713,6.553.003.838.274.960,656.157.017.035.279,66411.72,66254.1,6.341.020.781.498.170,66989.0,63672.0,32
64884.0,64965.0,62795.0,62980.0,64818.4,64830.3,65334.4,66015.7,643.543.808.402.282,6.489.350.940.700.370,6.521.128.358.490.590,653.646.824.936.681,66.429.975,66015.7,6.292.410.118.385.200,66786.0,62795.0,32
62980.0,63747.0,62496.0,63521.0,64275.6,64710.6,65103.2,65765.1,640.765.872.268.188,6.464.396.224.209.400,6.499.999.813.679.270,6.518.909.368.474.730,66425.67,65765.1,62.718.113.363.992.700,66786.0,62496.0,32
63521.0,63942.0,62840.0,63531.0,63825.2,64605.2,6.494.826.666.666.660,65489.05,6.389.472.481.787.920,64.441.605.470.804.100,64.816.373.369.693.600,6.503.118.000.048.560,66.399.305,65489.05,6.269.319.388.960.970,66341.0,62496.0,32
63554.0,63997.0,63469.0,63854.0,63754.0,64523.1,64752.8,65252.25,6.388.114.987.858.610,6.433.476.811.247.610,6.469.607.669.848.190,6.491.906.761.948.700,66.354.225,65252.25,6.276.146.419.025.920,66235.0,62496.0,32
63829.0,64356.0,63030.0,64308.0,63638.8,64400.5,6.461.726.666.666.660,65094.6,64.023.433.252.390.700,6.432.990.118.293.500,6.464.756.711.117.160,6.486.087.070.334.540,662.980.875,65094.6,6.279.086.256.704.330,66235.0,62496.0,32
64308.0,64847.0,64042.0,64640.0,63970.8,64394.6,64543.8,64993.5,64.228.955.501.593.800,6.438.628.278.603.770,6.464.662.122.227.520,648.398.353.982.649,66.235.325,64993.5,62.798.891.834.516.800,66235.0,62496.0,32
64636.0,65551.0,64476.0,65528.0,64372.2,64323.9,64597.8,64920.45,646.619.703.343.959,6.459.386.773.403.080,6.475.679.356.949.080,6.490.537.488.414.440,661.621.925,64920.45,6.290.657.468.359.990,66235.0,62496.0,32
65541.0,65775.0,65070.0,65266.0,64719.2,64272.2,64643.2,64891.0,64.863.313.556.263.900,6.471.607.360.057.070,6.482.044.437.330.440,64.939.720.133.273.500,660.846.275,64891.0,62.915.796.516.810.100,66235.0,62496.0,32
65266.0,65597.0,64859.0,64984.0,64945.2,64349.6,64663.8,64800.9,64.903.542.370.842.600,6.476.478.749.137.600,6.484.088.882.664.140,6.494.393.726.343.790,659.976.825,64800.9,6.302.537.710.237.090,66235.0,62496.0,32
64989.0,65384.0,64774.0,65211.0,65125.8,64382.3,6.464.226.666.666.660,64744.4,6.500.602.824.722.840,6.484.591.703.839.850,6.488.715.272.331.120,649.693.718.097.772,65.903.505,64744.4,6.310.154.657.987.840,66235.0,62496.0,25
65212.0,65775.0,64990.0,65769.0,65351.6,64661.2,64713.6,64745.75,6.526.035.216.481.890,6.501.375.030.414.420,6.499.738.363.289.730,650.455.268.755.127,65.807.425,64745.75,6.309.957.869.967.760,65783.0,62496.0,25
65770.0,66211.0,64493.0,64775.0,65201.0,64786.6,6.461.626.666.666.660,64748.6,6.509.856.810.987.930,6.497.034.115.793.620,6.496.958.567.878.510,6.501.976.241.117.810,65.709.675,64748.6,63.102.433.374.167.400,65769.0,62496.0,25
64775.0,64921.0,63762.0,64223.0,64992.4,64855.8,6.451.226.666.666.660,64730.5,6.480.671.207.325.280,6.483.446.094.740.230,6.487.626.246.893.700,6.494.388.027.678.020,6.561.005.500.000.000,64730.5,63.069.641.125.801.100,65769.0,62496.0,25
64202.0,65197.0,64016.0,64593.0,64914.2,64929.7,64537.8,64726.4,6.473.547.471.550.190,6.479.055.895.696.550,64.840.854.660.319.800,6.491.046.310.756.300,65.510.630.000.000.000,64726.4,6.306.460.874.957.020,65769.0,62496.0,25
64593.0,64928.0,64115.0,64650.0,64802.0,64963.9,64522.2,64682.2,6.470.698.314.366.790,64.765.002.782.971.800,648.169.978.277.799,64.885.657.097.318.900,654.075.725,64682.2,6.306.218.165.442.330,65769.0,62496.0,25
64650.0,64872.0,63351.0,64360.0,64520.2,64935.9,64614.2,64665.25,6.459.132.209.577.860,6.469.136.591.334.050,6.475.987.309.930.740,6.483.559.451.662.190,653.072.325,64665.25,6.303.920.684.251.460,65769.0,62840.0,25
64362.0,64456.0,63814.0,63892.0,64343.6,64772.3,6.463.893.333.333.330,64548.1,643.582.147.305.191,6.454.602.665.636.950,6.465.138.896.189.390,6.474.572.837.218.170,6.520.286.750.000.000,64548.1,6.305.951.679.439.650,65769.0,63030.0,25
63891.0,63992.0,62826.0,62826.0,64064.2,64528.3,6.459.193.333.333.330,64400.25,6.384.747.648.701.270,6.423.329.453.702.960,6.442.321.534.165.720,6.456.289.709.864.060,6.509.343.500.000.000,64400.25,62.845.717.417.516,65769.0,62826.0,25
62828.0,64424.0,62828.0,64335.0,64012.6,64463.4,64624.0,64406.5,6.400.998.432.467.510,64.251.786.439.387.800,6.441.218.842.395.000,6.454.119.261.305.580,64993.73,64406.5,628.540.735.766.213,65769.0,62826.0,25
64336.0,64591.0,63717.0,64159.0,63914.4,64358.2,64.614.066.666.666.600,64370.25,6.405.965.621.645.010,6.423.491.617.768.090,6.438.053.987.095.630,6.450.479.331.657.430,648.995.375,64370.25,6.283.030.793.940.020,65769.0,62826.0,25
64165.0,64572.0,63219.0,63407.0,63723.8,64122.0,6.453.186.666.666.660,64391.6,6.384.210.414.430.000,6.408.438.596.355.710,6.425.884.738.708.670,6.440.024.157.213.860,648.183.325,64391.6,62.918.980.103.351.700,65769.0,62826.0,25
63406.0,64163.0,63388.0,63761.0,63697.6,64020.6,64.414.066.666.666.600,64403.6,6.381.506.942.953.330,6.402.558.851.563.760,64.196.616.463.700.900,6.433.936.142.241.110,6.475.025.749.999.990,64403.6,6.295.585.148.592.560,65769.0,62826.0,25
63761.0,64754.0,63761.0,64389.0,64010.2,64037.2,64355.6,64446.5,6.400.637.961.968.890,6.409.166.333.097.620,6.422.066.440.573.830,64.344.088.905.991.000,64.698.130.000.000.000,64446.5,6.305.496.466.088.550,65769.0,62826.0,25
64384.0,65148.0,63875.0,65148.0,64172.8,64092.7,6.436.653.333.333.330,64511.2,6.438.691.974.645.920,64.283.724.543.526.000,6.433.658.135.502.100,6.442.065.186.732.520,646.610.775,64511.2,63.115.551.247.625.400,65769.0,62826.0,25
65144.0,65436.0,64679.0,64862.0,64313.4,64113.9,6.434.326.666.666.660,64538.9,6.454.527.983.097.280,6.438.886.553.561.220,644.022.586.856.434,6.446.268.502.281.800,646.332.925,64538.9,6.313.849.992.859.010,65148.0,62826.0,25
64872.0,65327.0,64292.0,64677.0,64567.4,64145.6,6.427.046.666.666.660,64540.75,6.458.918.655.398.190,6.444.125.362.004.630,6.443.660.134.993.790,6.448.309.597.302.580,6.461.065.499.999.990,64540.75,6.313.972.296.599.790,65148.0,62826.0,25
64679.0,65403.0,64592.0,65403.0,64895.8,64296.7,64.312.333.333.333.300,64534.5,6.486.045.770.265.460,6.461.611.659.821.970,6.455.740.118.119.570,6.457.070.588.035.670,645.913.575,64534.5,63.150.129.023.706.200,65403.0,62826.0,25
65404.0,66877.0,65404.0,66722.0,65362.4,64686.3,6.447.893.333.333.330,64607.3,6.548.097.180.176.970,6.499.900.448.945.250,6.482.797.603.354.620,64.775.591.034.608.400,645.771.725,64607.3,6.295.040.638.844.710,66722.0,62826.0,41
66720.0,66758.0,65898.0,66094.0,65551.6,64862.2,64579.0,64662.8,6.568.531.453.451.310,6.519.809.458.227.930,6.498.622.902.935.290,649.011.537.932.172,645.702.675,64662.8,6.288.892.000.405.750,66722.0,62826.0,41
66069.0,66099.0,64721.0,64863.0,65551.8,64932.6,64593.2,64645.4,65.411.209.689.675.400,6.513.716.829.459.210,64.970.825.400.683.800,64.897.520.098.625.000,64.565.317.500.000.000,64645.4,6.288.660.764.158.900,66722.0,62826.0,41
64869.0,65768.0,64863.0,65710.0,65758.4,65162.9,64683.2,64642.45,6.551.080.645.978.360,6.524.131.951.375.720,6.506.322.222.559.830,6.497.489.913.685.120,645.601.525,64642.45,6.289.102.344.144.690,66722.0,62826.0,41
65705.0,66015.0,65295.0,65526.0,65783.0,65339.4,6.479.213.333.333.330,64680.0,6.551.587.097.318.900,6.529.307.960.216.500,6.512.106.944.739.850,6.502.738.493.334.160,6.455.672.250.000.000,64680.0,6.288.710.479.949.190,66722.0,62828.0,41
65533.0,66536.0,65533.0,66278.0,65694.2,65528.3,6.502.226.666.666.660,64782.75,6.576.991.398.212.600,6.547.215.603.813.500,6.526.568.576.647.370,6.514.649.113.016.620,6.455.933.500.000.000,64782.75,628.745.587.228.988,66722.0,63219.0,41
66284.0,67528.0,66284.0,67350.0,65945.4,65748.5,6.522.326.666.666.660,64920.6,6.629.660.932.141.730,6.581.358.221.301.950,6.552.622.504.566.450,6.535.634.911.776.940,64.569.045,64920.6,6.271.240.232.768.770,67350.0,63219.0,41
67355.0,67709.0,67191.0,67538.0,66480.4,66016.1,6.544.853.333.333.330,65065.0,6.671.040.621.427.820,6.612.711.271.974.320,6.577.769.691.495.640,6.556.412.539.226.750,64.588.185,65065.0,6.258.543.487.683.710,67538.0,63388.0,41
67536.0,68429.0,67536.0,68222.0,66982.8,66370.6,6.576.953.333.333.330,65258.1,6.721.427.080.951.880,6.650.800.131.615.350,6.608.323.480.058.690,6.581.725.630.728.970,646.178.275,65258.1,62.448.648.530.405.600,68222.0,63761.0,41
68227.0,68593.0,68081.0,68474.0,67572.4,66677.7,6.608.373.333.333.330,65487.2,6.763.418.053.967.920,6.686.545.562.230.740,6.638.208.045.051.350,6.607.027.951.611.920,646.647.825,65487.2,6.242.481.089.343.520,68474.0,63875.0,41
68473.0,68792.0,68124.0,68684.0,68053.6,66873.9,6.637.006.666.666.660,65780.1,6.798.412.035.978.610,6.719.610.005.461.510,6.666.982.039.419.930,6.631.920.527.648.880,64.733.775,65780.1,6.267.163.183.062.670,68684.0,64292.0,41
68674.0,68674.0,67163.0,67540.0,68091.6,67018.5,6.652.953.333.333.330,65940.35,6.783.608.023.985.740,6.725.862.731.741.240,6.677.859.284.492.440,6.643.547.144.063.270,6.481.046.749.999.990,65940.35,6.281.598.751.942.780,68684.0,64292.0,41
67536.0,67536.0,60315.0,61597.0,66903.4,66691.9,6.631.186.666.666.660,65812.25,6.575.638.682.657.160,6.622.924.053.242.830,6.613.089.373.930.880,6.597.466.463.676.290,6.488.256.749.999.990,65812.25,6.222.975.104.675.420,68684.0,60315.0,41
61597.0,63488.0,61597.0,62639.0,65786.8,66384.8,66176.0,65773.85,6.471.725.788.438.100,655.764.695.265.323,6.569.440.702.189.520,6.565.698.229.040.460,6.495.168.000.000.000,65773.85,6.207.449.085.144.370,68684.0,60315.0,41
62638.0,62638.0,60925.0,61673.0,64426.6,65999.5,6.592.733.333.333.330,65669.45,6.370.250.525.625.400,6.486.674.779.443.550,6.519.173.114.415.830,6.527.755.540.560.410,650.149.725,65669.45,616.451.808.999.016,68684.0,60315.0,41
61670.0,62775.0,61670.0,62662.0,63222.2,65637.9,6.565.666.666.666.660,65583.1,6.335.567.017.083.600,644.658.845.590.836,6.487.551.475.113.850,6.502.845.489.078.470,65.071.802.500.000.000,65583.1,6.138.239.087.414.910,68684.0,60315.0,41
62673.0,64016.0,62673.0,63257.0,62365.6,65228.6,6.546.753.333.333.330,65488.55,633.227.801.138.907,6.424.608.736.652.290,6.467.320.040.724.620,6.485.974.490.118.610,65.120.670.000.000.000,65488.55,6.116.946.627.888.430,68684.0,60315.0,41
63256.0,63991.0,62762.0,63227.0,62691.6,64797.5,6.535.846.666.666.660,65406.8,6.329.085.340.926.040,6.406.079.875.442.780,6.449.242.535.634.040,6.470.424.538.678.740,65.164.065,65406.8,6.098.275.652.824.180,68684.0,60315.0,41
63228.0,64170.0,63228.0,64085.0,62980.8,64383.8,6.525.013.333.333.330,65377.2,6.355.556.893.950.690,6.406.519.898.089.550,6.444.149.718.679.790,6.464.526.963.566.480,6.520.588.750.000.000,65377.2,609.261.815.277.842,68684.0,60315.0,41
63765.0,64107.0,63720.0,63962.0,63658.4,63440.3,64.978.066.666.666.600,65157.1,63.736.697.306.447.500,6.400.118.278.886.390,6.430.713.065.864.210,6.450.400.076.751.700,6.527.140.750.000.000,65157.1,6.066.500.276.596.710,68684.0,60315.0,41
63961.0,63984.0,62673.0,62711.0,63549.2,62957.4,64668.8,64987.95,6.339.479.820.429.830,6.376.660.409.997.950,6.410.761.432.631.180,6.433.323.878.965.820,65.287.665,64987.95,6.039.604.240.184.360,68684.0,60315.0,41
62711.0,63293.0,62165.0,62289.0,63361.6,63026.6,6.431.886.666.666.660,64859.25,6.302.619.880.286.550,63.497.948.809.074.100,638.802.875.355.229,641.385.493.811.194,652.983.575,64859.25,6.011.866.940.792.000,68684.0,60315.0,30
62289.0,62773.0,62161.0,62511.0,63046.8,63013.8,6.393.813.333.333.330,64699.3,6.285.446.586.857.700,63.318.503.571.060.700,63.709.126.593.582.500,6.398.354.467.815.560,65301.2,64699.3,5.986.930.322.567.340,68684.0,60315.0,30
62503.0,62800.0,62010.0,62450.0,62784.6,63091.5,6.353.653.333.333.330,64545.5,6.271.964.391.238.470,63.160.593.830.867.800,6.355.173.576.938.470,6.383.749.280.404.550,65.294.475,64545.5,5.963.536.409.556.670,67540.0,60315.0,30
62450.0,63302.0,62426.0,62955.0,62583.2,63120.8,63154.6,64379.35,6.279.809.594.158.980,6.312.321.313.434.640,63.477.143.798.211.600,6.375.344.587.032.690,6.527.430.499.999.990,64379.35,5.949.011.303.396.890,64085.0,60315.0,30
62955.0,63637.0,62912.0,63171.0,62675.2,63112.2,62.863.333.333.333.300,64170.4,6.292.239.729.439.320,6.313.190.165.537.430,6.343.887.582.343.510,6.369.797.483.505.770,65.236.795.000.000.000,64170.4,59.452.660.354.788.000,64085.0,60925.0,30
63171.0,63171.0,62376.0,62756.0,62768.6,63065.1,62940.6,63931.3,6.286.693.152.959.540,6.306.355.589.985.170,6.335.351.634.550.570,63.608.262.946.004.600,6.518.011.000.000.000,63931.3,5.944.127.197.781.530,64085.0,60925.0,30
62755.0,63066.0,62095.0,62211.0,62708.6,62877.7,62.912.066.666.666.600,63630.75,6.264.828.768.639.690,6.290.854.573.624.230,6.321.070.180.231.750,6.347.519.028.448.030,6.509.874.250.000.000,63630.75,59.543.098.406.480.400,64085.0,61670.0,30
62219.0,62286.0,61279.0,61700.0,62558.6,62671.6,6.291.386.666.666.660,63292.05,6.233.219.179.093.130,6.268.881.014.783.460,6.302.186.407.702.780,6.330.612.454.310.120,64.988.985,63292.05,5.978.431.999.471.130,64085.0,61279.0,30
61708.0,62012.0,61510.0,61829.0,62333.4,62458.3,62.858.333.333.333.300,62949.3,6.216.446.119.395.420,625.324.810.300.465,6.287.275.606.739.930,6.316.544.601.518.680,6.484.744.499.999.990,62949.3,6.041.006.042.091.290,64085.0,61279.0,30
61831.0,62475.0,61508.0,61923.0,62083.8,62379.5,62769.4,62668.45,6.208.397.412.930.280,6.242.166.629.731.070,6.275.403.655.897.440,6.304.711.782.326.430,64683.85,62668.45,612.096.889.537.688,64085.0,61279.0,30
61911.0,61921.0,61269.0,61626.0,61857.8,62313.2,6.266.266.666.666.660,62669.9,61.931.316.086.201.800,6.227.699.969.779.970,62.613.031.989.102.600,6.291.177.326.866.770,64.526.732.500.000.000,62669.9,61.215.350.323.982.800,63962.0,61269.0,30
61620.0,62272.0,61620.0,62014.0,61818.4,62263.5,62524.6,62638.65,6.195.887.739.080.120,62.229.181.570.927.000,6.253.815.299.046.480,6.282.627.105.260.410,643.699.725,62638.65,6.115.619.982.883.010,63962.0,61269.0,30
62011.0,62011.0,60766.0,60766.0,61631.6,62095.1,6.232.493.333.333.330,62593.3,6.156.125.159.386.750,61.963.148.558.031.200,6.231.663.386.665.670,6.263.005.476.187.990,64.216.165,62593.3,609.488.245.091.515,63171.0,60766.0,30
60783.0,61188.0,60544.0,60762.0,61418.2,61875.8,62111.6,62498.3,6.129.483.439.591.160,6.174.475.791.111.640,62.122.304.633.324.600,62.452.144.784.558.000,64.061.925,62498.3,60.671.283.951.903.700,63171.0,60544.0,30
60762.0,61354.0,60758.0,61272.0,61288.0,61685.9,6.201.566.666.666.660,62399.05,6.128.722.293.060.770,6.165.880.192.727.700,6.201.601.655.415.900,62.339.750.043.171.500,63907.45,62399.05,6.053.244.275.957.650,63171.0,60544.0,30
61272.0,61400.0,60992.0,61087.0,61180.2,61519.0,6.193.553.333.333.330,62292.05,6.122.048.195.373.850,6.155.483.794.049.940,61.899.889.484.889.100,6.222.044.051.525.040,637.517.125,62292.05,603.826.989.610.339,63171.0,60544.0,30
61088.0,62251.0,61088.0,62188.0,61215.0,61516.7,61914.0,62197.2,6.154.298.796.915.900,6.166.995.831.495.400,6.193.590.329.927.800,6.221.735.094.236.940,635.927.125,62197.2,6.047.416.005.850.100,63171.0,60544.0,30
62188.0,62424.0,61580.0,61675.0,61396.8,61514.2,61.862.333.333.333.300,62092.9,61.586.991.979.439.300,61.670.874.984.962.400,6.190.329.038.686.820,621.656.984.716.676,634.326.025,62092.9,60.514.674.046.595.100,63171.0,60544.0,30
61684.0,62057.0,61433.0,62018.0,61648.0,61533.1,6.179.986.666.666.660,61995.7,6.173.066.131.962.620,6.173.398.862.406.010,6.191.762.908.850.970,621.516.319.505.564,632.745.325,61995.7,6.067.077.704.374.910,62756.0,60544.0,30
62010.0,62499.0,61689.0,62239.0,61841.4,61564.7,6.173.773.333.333.330,61972.1,6.190.010.754.641.750,6.182.580.887.423.100,6.195.780.045.244.600,6.215.995.271.717.000,63.123.740.000.000.000,61972.1,6.068.264.230.003.440,62239.0,60544.0,30
62238.0,63038.0,62238.0,62900.0,62204.0,61692.1,61.747.333.333.333.300,62002.65,6.223.340.503.094.500,6.202.111.635.164.350,6.207.557.539.589.020,6.223.043.341.077.290,62980.91,62002.65,6.065.688.534.375.410,62900.0,60544.0,30
62901.0,63338.0,62901.0,63280.0,62422.4,61818.7,61818.6,62041.1,6.258.227.002.063.000,6.225.000.428.770.830,6.222.612.847.140.390,6.233.039.213.355.640,62848.0,62041.1,6.059.894.551.451.630,63280.0,60544.0,28
